N,q,N2_func,mobile,n,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
100,0.01,5,False,1.0,0.0,53_4_0,100,100,0,1,-0.002134344525973309,53,1.0,0.0
200,0.01,5,False,2.0,0.0,53_4_1,200,200,3,2,-0.39522579878984876,53,1.0,0.0
300,0.01,5,False,2.0,0.0,53_4_2,300,300,3,4,-0.39540787731296917,53,1.0,0.0
400,0.01,5,False,3.0,0.0,53_4_3,400,400,5,3,-0.4239736390487967,53,1.0,0.0
500,0.01,5,False,7.0,0.0,53_4_4,500,500,5,4,-0.23427503370967448,53,1.0,0.0
600,0.01,5,False,6.0,0.0,53_4_5,600,600,6,9,-0.3006682343087009,53,1.0,0.0
700,0.01,5,False,7.0,0.0,53_4_6,700,700,8,8,-0.3302812925344738,53,1.0,0.0
800,0.01,5,False,7.0,0.0,53_4_7,800,800,11,10,-0.40818525145618045,53,1.0,0.0
900,0.01,5,False,14.0,0.0,53_4_8,900,900,5,8,0.056697289832386075,53,1.0,0.0
1000,0.01,5,False,5.0,0.0,53_4_9,1000,1000,4,19,-0.255927059998822,53,1.0,0.0
100,0.01,5,True,8.0,5.0,54_0_0,100,100,1,0,0.6051266046821653,54,1.0,0.0
200,0.01,5,True,12.0,10.0,54_0_1,200,200,1,2,1.4730851140316539,54,1.0,0.0
300,0.01,5,True,19.0,15.0,54_0_2,300,300,1,3,3.252357966859337,54,1.0,0.0
400,0.01,5,True,23.0,20.0,54_0_3,400,400,2,2,3.398867780460033,54,1.0,0.0
500,0.01,5,True,29.0,25.0,54_0_4,500,500,9,7,1.255384951985264,54,1.0,0.0
600,0.01,5,True,33.0,30.0,54_0_5,600,600,9,5,1.9672750929078267,54,1.0,0.0
700,0.01,5,True,43.0,35.0,54_0_6,700,700,6,7,5.595137682677445,54,1.0,0.0
800,0.01,5,True,51.0,40.0,54_0_7,800,800,10,4,5.26799879732803,54,1.0,0.0
900,0.01,5,True,54.0,45.0,54_0_8,900,900,6,11,8.306315718314888,54,1.0,0.0
1000,0.01,5,True,65.0,50.0,54_0_9,1000,1000,4,3,12.904371671788784,54,1.0,0.0
100,0.01,5,True,6.0,5.0,54_1_0,100,100,3,0,-0.17504123451174425,54,1.0,0.0
200,0.01,5,True,14.0,10.0,54_1_1,200,200,1,4,1.9688687767245254,54,1.0,0.0
300,0.01,5,True,15.0,15.0,54_1_2,300,300,2,5,1.4572936852854426,54,1.0,0.0
400,0.01,5,True,22.0,20.0,54_1_3,400,400,3,3,2.450753834870674,54,1.0,0.0
500,0.01,5,True,31.0,25.0,54_1_4,500,500,7,8,2.38127303341668,54,1.0,0.0
600,0.01,5,True,35.0,30.0,54_1_5,600,600,4,8,4.929246498555204,54,1.0,0.0
700,0.01,5,True,42.0,35.0,54_1_6,700,700,4,7,6.70863410519363,54,1.0,0.0
800,0.01,5,True,45.0,40.0,54_1_7,800,800,3,16,8.29715253303683,54,1.0,0.0
900,0.01,5,True,55.0,45.0,54_1_8,900,900,7,9,7.887487101653026,54,1.0,0.0
1000,0.01,5,True,58.0,50.0,54_1_9,1000,1000,7,14,8.611665571347045,54,1.0,0.0
100,0.01,5,True,6.0,5.0,54_2_0,100,100,1,2,0.1985989042339511,54,1.0,0.0
200,0.01,5,True,12.0,10.0,54_2_1,200,200,2,4,0.8279123090151553,54,1.0,0.0
300,0.01,5,True,19.0,15.0,54_2_2,300,300,0,2,4.518423768574717,54,1.0,0.0
400,0.01,5,True,29.0,20.0,54_2_3,400,400,3,6,4.1846761231236895,54,1.0,0.0
500,0.01,5,True,26.0,25.0,54_2_4,500,500,3,8,3.388200379181211,54,1.0,0.0
600,0.01,5,True,36.0,30.0,54_2_5,600,600,8,7,2.9680449610239275,54,1.0,0.0
700,0.01,5,True,39.0,35.0,54_2_6,700,700,4,6,5.926655347514881,54,1.0,0.0
800,0.01,5,True,51.0,40.0,54_2_7,800,800,13,5,3.9486285832754495,54,1.0,0.0
900,0.01,5,True,52.0,45.0,54_2_8,900,900,12,8,4.540459747628223,54,1.0,0.0
1000,0.01,5,True,61.0,50.0,54_2_9,1000,1000,15,12,5.145243511022039,54,1.0,0.0
100,0.01,5,True,8.0,5.0,54_3_0,100,100,0,1,1.4997652955527645,54,1.0,0.0
200,0.01,5,True,11.0,10.0,54_3_1,200,200,2,0,0.6414841799593347,54,1.0,0.0
300,0.01,5,True,18.0,15.0,54_3_2,300,300,5,6,0.6941856323495562,54,1.0,0.0
400,0.01,5,True,27.0,20.0,54_3_3,400,400,3,5,3.6753387981076417,54,1.0,0.0
500,0.01,5,True,28.0,25.0,54_3_4,500,500,6,4,2.200743645634015,54,1.0,0.0
600,0.01,5,True,36.0,30.0,54_3_5,600,600,6,6,3.949586382604787,54,1.0,0.0
700,0.01,5,True,45.0,35.0,54_3_6,700,700,5,6,6.759916536429613,54,1.0,0.0
800,0.01,5,True,43.0,40.0,54_3_7,800,800,6,6,5.567771265597261,54,1.0,0.0
900,0.01,5,True,51.0,45.0,54_3_8,900,900,7,4,6.892296911022313,54,1.0,0.0
1000,0.01,5,True,58.0,50.0,54_3_9,1000,1000,5,14,10.079859073778405,54,1.0,0.0
100,0.01,5,True,5.0,5.0,54_4_0,100,100,0,0,0.7493167477221013,54,1.0,1.0
200,0.01,5,True,11.0,10.0,54_4_1,200,200,1,1,1.240080635357753,54,1.0,0.0
300,0.01,5,True,16.0,15.0,54_4_2,300,300,4,2,0.7093417826746307,54,1.0,0.0
400,0.01,5,True,25.0,20.0,54_4_3,400,400,4,5,2.5640760123614603,54,1.0,0.0
500,0.01,5,True,33.0,25.0,54_4_4,500,500,4,7,4.460735607409407,54,1.0,0.0
600,0.01,5,True,38.0,30.0,54_4_5,600,600,9,4,2.959889212099835,54,1.0,0.0
700,0.01,5,True,41.0,35.0,54_4_6,700,700,6,7,5.10727569264955,54,1.0,0.0
800,0.01,5,True,48.0,40.0,54_4_7,800,800,11,3,4.152040944792034,54,1.0,0.0
900,0.01,5,True,55.0,45.0,54_4_8,900,900,7,6,7.891298325170365,54,1.0,0.0
1000,0.01,5,True,65.0,50.0,54_4_9,1000,1000,6,9,11.1813485007125,54,1.0,0.0
100,0.01,5,True,6.0,5.0,55_0_0,100,100,2,0,-0.12425359588679541,55,1.0,0.0
200,0.01,5,True,12.0,10.0,55_0_1,200,200,1,2,1.4730851140316539,55,1.0,0.0
300,0.01,5,True,17.0,15.0,55_0_2,300,300,3,4,1.3446081117489697,55,1.0,0.0
400,0.01,5,True,24.0,20.0,55_0_3,400,400,3,7,2.925766967095375,55,1.0,0.0
500,0.01,5,True,28.0,25.0,55_0_4,500,500,4,7,3.2359776463083003,55,1.0,0.0
600,0.01,5,True,38.0,30.0,55_0_5,600,600,3,6,6.479306593752515,55,1.0,0.0
700,0.01,5,True,51.0,35.0,55_0_6,700,700,11,7,4.827149403235132,55,1.0,0.0
800,0.01,5,True,48.0,40.0,55_0_7,800,800,6,6,6.810427484993147,55,1.0,0.0
900,0.01,5,True,54.0,45.0,55_0_8,900,900,5,6,9.053512299389208,55,1.0,0.0
1000,0.01,5,True,60.0,50.0,55_0_9,1000,1000,6,11,9.844164869884256,55,1.0,0.0
100,0.01,5,True,6.0,5.0,55_1_0,100,100,1,0,0.21032329874025102,55,1.0,0.0
200,0.01,5,True,13.0,10.0,55_1_1,200,200,0,3,2.8117909423956466,55,1.0,0.0
300,0.01,5,True,18.0,15.0,55_1_2,300,300,6,3,0.38596442554649035,55,1.0,0.0
400,0.01,5,True,24.0,20.0,55_1_3,400,400,2,5,3.6543827901700165,55,1.0,0.0
500,0.01,5,True,29.0,25.0,55_1_4,500,500,5,5,2.906387635197565,55,1.0,0.0
600,0.01,5,True,31.0,30.0,55_1_5,600,600,6,4,2.8213122501672054,55,1.0,0.0
700,0.01,5,True,41.0,35.0,55_1_6,700,700,3,12,7.243740313031607,55,1.0,0.0
800,0.01,5,True,45.0,40.0,55_1_7,800,800,7,4,5.459584788177092,55,1.0,0.0
900,0.01,5,True,65.0,45.0,55_1_8,900,900,6,12,11.21844936402771,55,1.0,0.0
1000,0.01,5,True,60.0,50.0,55_1_9,1000,1000,10,9,7.290664150154253,55,1.0,0.0
100,0.01,5,True,6.0,5.0,55_2_0,100,100,2,1,-0.12573958406721636,55,1.0,0.0
200,0.01,5,True,11.0,10.0,55_2_1,200,200,2,1,0.6377919322128511,55,1.0,0.0
300,0.01,5,True,18.0,15.0,55_2_2,300,300,5,0,0.7068720261792975,55,1.0,0.0
400,0.01,5,True,25.0,20.0,55_2_3,400,400,4,2,2.568346921689933,55,1.0,0.0
500,0.01,5,True,29.0,25.0,55_2_4,500,500,2,3,4.952650786496401,55,1.0,0.0
600,0.01,5,True,36.0,30.0,55_2_5,600,600,9,4,2.5522511964323304,55,1.0,0.0
700,0.01,5,True,45.0,35.0,55_2_6,700,700,6,12,6.0821333228848715,55,1.0,0.0
800,0.01,5,True,53.0,40.0,55_2_7,800,800,9,11,6.2379731694953096,55,1.0,0.0
900,0.01,5,True,51.0,45.0,55_2_8,900,900,12,16,4.323506572814364,55,1.0,0.0
1000,0.01,5,True,60.0,50.0,55_2_9,1000,1000,12,14,6.25631739846951,55,1.0,0.0
100,0.01,5,True,7.0,5.0,55_3_0,100,100,1,0,0.39865831287965103,55,1.0,0.0
200,0.01,5,True,11.0,10.0,55_3_1,200,200,4,0,-0.05297310937915578,55,1.0,0.0
300,0.01,5,True,16.0,15.0,55_3_2,300,300,1,1,2.4590509097606983,55,1.0,0.0
400,0.01,5,True,22.0,20.0,55_3_3,400,400,2,3,3.1399589011758473,55,1.0,0.0
500,0.01,5,True,34.0,25.0,55_3_4,500,500,10,3,1.8259228523655957,55,1.0,0.0
600,0.01,5,True,38.0,30.0,55_3_5,600,600,8,7,3.39616104390521,55,1.0,0.0
700,0.01,5,True,44.0,35.0,55_3_6,700,700,9,3,4.2171136697066505,55,1.0,0.0
800,0.01,5,True,46.0,40.0,55_3_7,800,800,7,6,5.697591910493364,55,1.0,0.0
900,0.01,5,True,46.0,45.0,55_3_8,900,900,14,8,2.600441848703237,55,1.0,0.0
1000,0.01,5,True,53.0,50.0,55_3_9,1000,1000,13,6,4.3118391192639836,55,1.0,0.0
100,0.01,5,True,6.0,5.0,55_4_0,100,100,2,1,-0.12573958406721636,55,1.0,0.0
200,0.01,5,True,12.0,10.0,55_4_1,200,200,1,3,1.4664156518966587,55,1.0,0.0
300,0.01,5,True,17.0,15.0,55_4_2,300,300,4,3,0.8930609831467751,55,1.0,0.0
400,0.01,5,True,23.0,20.0,55_4_3,400,400,2,6,3.392438981936738,55,1.0,0.0
500,0.01,5,True,33.0,25.0,55_4_4,500,500,11,1,1.3343146660748235,55,1.0,0.0
600,0.01,5,True,40.0,30.0,55_4_5,600,600,10,6,2.959334485859974,55,1.0,0.0
700,0.01,5,True,45.0,35.0,55_4_6,700,700,7,9,5.484078593868744,55,1.0,0.0
800,0.01,5,True,52.0,40.0,55_4_7,800,800,4,9,9.357666345864113,55,1.0,0.0
900,0.01,5,True,52.0,45.0,55_4_8,900,900,7,11,7.132656920186091,55,1.0,0.0
1000,0.01,5,True,60.0,50.0,55_4_9,1000,1000,7,11,9.128611124705754,55,1.0,0.0
100,0.01,5,False,2.0,0.0,56_0_0,100,100,0,1,0.12284590502709819,56,1.0,0.0
200,0.01,5,False,0.0,0.0,56_0_1,200,200,3,3,-1.9999675079255752,56,0.0,0.0
300,0.01,5,False,1.0,0.0,56_0_2,300,300,2,1,-0.4749551450265864,56,1.0,0.0
400,0.01,5,False,4.0,0.0,56_0_3,400,400,7,1,-0.4379693936398113,56,1.0,0.0
500,0.01,5,False,5.0,0.0,56_0_4,500,500,2,10,-0.14857856611622264,56,1.0,0.0
600,0.01,5,False,9.0,0.0,56_0_5,600,600,11,5,-0.34593690216944417,56,1.0,0.0
700,0.01,5,False,5.0,0.0,56_0_6,700,700,8,9,-0.41279392243316887,56,1.0,0.0
800,0.01,5,False,8.0,0.0,56_0_7,800,800,7,6,-0.27296914326039295,56,1.0,0.0
900,0.01,5,False,8.0,0.0,56_0_8,900,900,7,9,-0.2730636238599887,56,1.0,0.0
1000,0.01,5,False,4.0,0.0,56_0_9,1000,1000,7,9,-0.43748432587023,56,1.0,0.0
100,0.01,5,False,1.0,0.0,56_1_0,100,100,0,0,2.118144902771525e-05,56,1.0,1.0
200,0.01,5,False,1.0,0.0,56_1_1,200,200,2,1,-0.4738760386495235,56,1.0,0.0
300,0.01,5,False,4.0,0.0,56_1_2,300,300,7,3,-0.43641763546449847,56,1.0,0.0
400,0.01,5,False,5.0,0.0,56_1_3,400,400,4,4,-0.25527663320272753,56,1.0,0.0
500,0.01,5,False,4.0,0.0,56_1_4,500,500,4,4,-0.3005959181846624,56,1.0,0.0
600,0.01,5,False,4.0,0.0,56_1_5,600,600,4,5,-0.3006682343086998,56,1.0,0.0
700,0.01,5,False,10.0,0.0,56_1_6,700,700,7,4,-0.2306087691917932,56,1.0,0.0
800,0.01,5,False,5.0,0.0,56_1_7,800,800,7,8,-0.3789589097470868,56,1.0,0.0
900,0.01,5,False,10.0,0.0,56_1_8,900,900,9,14,-0.27887750865047534,56,1.0,0.0
1000,0.01,5,False,9.0,0.0,56_1_9,1000,1000,11,8,-0.346132808093386,56,1.0,0.0
100,0.01,5,False,1.0,0.0,56_2_0,100,100,3,1,-0.5912903502286384,56,1.0,0.0
200,0.01,5,False,1.0,0.0,56_2_1,200,200,1,5,-0.2999456143717616,56,1.0,0.0
300,0.01,5,False,3.0,0.0,56_2_2,300,300,0,0,0.30321768877540206,56,1.0,1.0
400,0.01,5,False,5.0,0.0,56_2_3,400,400,4,4,-0.25527663320272753,56,1.0,0.0
500,0.01,5,False,9.0,0.0,56_2_4,500,500,3,4,-0.0692708877137255,56,1.0,0.0
600,0.01,5,False,8.0,0.0,56_2_5,600,600,6,7,-0.24340683675147345,56,1.0,0.0
700,0.01,5,False,6.0,0.0,56_2_6,700,700,8,6,-0.3669382444509255,56,1.0,0.0
800,0.01,5,False,7.0,0.0,56_2_7,800,800,8,6,-0.3304486362187618,56,1.0,0.0
900,0.01,5,False,7.0,0.0,56_2_8,900,900,5,8,-0.23446564557934788,56,1.0,0.0
1000,0.01,5,False,6.0,0.0,56_2_9,1000,1000,15,13,-0.5392758519960007,56,1.0,0.0
100,0.01,5,False,0.0,0.0,56_3_0,100,100,0,1,-2.0064341100054097,56,0.0,0.0
200,0.01,5,False,1.0,0.0,56_3_1,200,200,3,2,-0.5945089259082917,56,1.0,0.0
300,0.01,5,False,2.0,0.0,56_3_2,300,300,3,3,-0.3957690570099176,56,1.0,0.0
400,0.01,5,False,7.0,0.0,56_3_3,400,400,3,5,-0.1562389371431478,56,1.0,0.0
500,0.01,5,False,3.0,0.0,56_3_4,500,500,5,2,-0.4246634239659948,56,1.0,0.0
600,0.01,5,False,5.0,0.0,56_3_5,600,600,3,11,-0.20550475522899303,56,1.0,0.0
700,0.01,5,False,5.0,0.0,56_3_6,700,700,4,11,-0.2557102360625939,56,1.0,0.0
800,0.01,5,False,8.0,0.0,56_3_7,800,800,4,9,-0.17718607222390798,56,1.0,0.0
900,0.01,5,False,7.0,0.0,56_3_8,900,900,8,13,-0.33026675700714436,56,1.0,0.0
1000,0.01,5,False,8.0,0.0,56_3_9,1000,1000,11,14,-0.3742175545787846,56,1.0,0.0
100,0.01,5,False,0.0,0.0,56_4_0,100,100,1,1,-2.004257190751136,56,0.0,0.0
200,0.01,5,False,1.0,0.0,56_4_1,200,200,1,2,-0.2999456143717615,56,1.0,0.0
300,0.01,5,False,2.0,0.0,56_4_2,300,300,6,6,-0.5912523024207865,56,1.0,0.0
400,0.01,5,False,8.0,0.0,56_4_3,400,400,7,5,-0.2728718060441505,56,1.0,0.0
500,0.01,5,False,7.0,0.0,56_4_4,500,500,7,2,-0.30059591818466136,56,1.0,0.0
600,0.01,5,False,7.0,0.0,56_4_5,600,600,7,7,-0.3006682343086993,56,1.0,0.0
700,0.01,5,False,7.0,0.0,56_4_6,700,700,6,5,-0.26880291728511746,56,1.0,0.0
800,0.01,5,False,13.0,0.0,56_4_7,800,800,11,8,-0.2663773105946576,56,1.0,0.0
900,0.01,5,False,9.0,0.0,56_4_8,900,900,7,13,-0.25039260898816196,56,1.0,0.0
1000,0.01,5,False,16.0,0.0,56_4_9,1000,1000,4,15,0.666016288166982,56,1.0,0.0
100,0.01,5,False,1.0,0.0,57_0_0,100,100,1,0,-0.2988639339074734,57,1.0,0.0
200,0.01,5,False,2.0,0.0,57_0_1,200,200,2,3,-0.2999456143717604,57,1.0,0.0
300,0.01,5,False,4.0,0.0,57_0_2,300,300,3,2,-0.24286080885387695,57,1.0,0.0
400,0.01,5,False,6.0,0.0,57_0_3,400,400,1,3,0.18557240340809955,57,1.0,0.0
500,0.01,5,False,6.0,0.0,57_0_4,500,500,6,8,-0.3005959181846636,57,1.0,0.0
600,0.01,5,False,8.0,0.0,57_0_5,600,600,5,2,-0.21090204055463946,57,1.0,0.0
700,0.01,5,False,3.0,0.0,57_0_6,700,700,5,7,-0.424002571251766,57,1.0,0.0
800,0.01,5,False,9.0,0.0,57_0_7,800,800,10,9,-0.32393539220763246,57,1.0,0.0
900,0.01,5,False,4.0,0.0,57_0_8,900,900,6,8,-0.3966107840489906,57,1.0,0.0
1000,0.01,5,False,13.0,0.0,57_0_9,1000,1000,10,8,-0.24802296386618622,57,1.0,0.0
100,0.01,5,False,1.0,0.0,57_1_0,100,100,0,1,-0.002134344525973309,57,1.0,0.0
200,0.01,5,False,1.0,0.0,57_1_1,200,200,2,0,-0.4749551121340827,57,1.0,0.0
300,0.01,5,False,3.0,0.0,57_1_2,300,300,3,1,-0.30030677404488604,57,1.0,0.0
400,0.01,5,False,3.0,0.0,57_1_3,400,400,2,5,-0.2223947125426059,57,1.0,0.0
500,0.01,5,False,3.0,0.0,57_1_4,500,500,3,3,-0.3005959181846636,57,1.0,0.0
600,0.01,5,False,5.0,0.0,57_1_5,600,600,9,5,-0.44504794902358286,57,1.0,0.0
700,0.01,5,False,3.0,0.0,57_1_6,700,700,3,6,-0.3007198960564434,57,1.0,0.0
800,0.01,5,False,6.0,0.0,57_1_7,800,800,7,7,-0.33515693831403714,57,1.0,0.0
900,0.01,5,False,7.0,0.0,57_1_8,900,900,13,12,-0.45298651544722995,57,1.0,0.0
1000,0.01,5,False,9.0,0.0,57_1_9,1000,1000,7,8,-0.25009752318635137,57,1.0,0.0
100,0.01,5,False,2.0,0.0,57_2_0,100,100,5,2,-0.5320862608231531,57,1.0,0.0
200,0.01,5,False,0.0,0.0,57_2_1,200,200,4,3,-1.9988721870879715,57,0.0,0.0
300,0.01,5,False,6.0,0.0,57_2_2,300,300,4,5,-0.22259043094420616,57,1.0,0.0
400,0.01,5,False,4.0,0.0,57_2_3,400,400,6,7,-0.3952149535621905,57,1.0,0.0
500,0.01,5,False,3.0,0.0,57_2_4,500,500,3,4,-0.30059591818466397,57,1.0,0.0
600,0.01,5,False,8.0,0.0,57_2_5,600,600,9,7,-0.32663143388764726,57,1.0,0.0
700,0.01,5,False,10.0,0.0,57_2_6,700,700,5,4,-0.17656355543421068,57,1.0,0.0
800,0.01,5,False,8.0,0.0,57_2_7,800,800,5,8,-0.21150428552402217,57,1.0,0.0
900,0.01,5,False,6.0,0.0,57_2_8,900,900,7,10,-0.33510655465094913,57,1.0,0.0
1000,0.01,5,False,6.0,0.0,57_2_9,1000,1000,13,5,-0.4988564053921622,57,1.0,0.0
100,0.01,5,False,0.0,0.0,57_3_0,100,100,0,1,-2.0064341100054097,57,0.0,0.0
200,0.01,5,False,1.0,0.0,57_3_1,200,200,4,1,-0.6914026891508773,57,1.0,0.0
300,0.01,5,False,5.0,0.0,57_3_2,300,300,2,1,-0.14627871468986453,57,1.0,0.0
400,0.01,5,False,6.0,0.0,57_3_3,400,400,3,3,-0.17664273330502694,57,1.0,0.0
500,0.01,5,False,5.0,0.0,57_3_4,500,500,5,2,-0.3005959181846624,57,1.0,0.0
600,0.01,5,False,6.0,0.0,57_3_5,600,600,4,8,-0.2225795841124466,57,1.0,0.0
700,0.01,5,False,6.0,0.0,57_3_6,700,700,5,12,-0.26360737622395936,57,1.0,0.0
800,0.01,5,False,7.0,0.0,57_3_7,800,800,9,11,-0.3578139170774806,57,1.0,0.0
900,0.01,5,False,5.0,0.0,57_3_8,900,900,11,8,-0.50229335431469,57,1.0,0.0
1000,0.01,5,False,8.0,0.0,57_3_9,1000,1000,9,8,-0.32689601786732536,57,1.0,0.0
100,0.01,5,False,1.0,0.0,57_4_0,100,100,0,1,-0.002134344525973309,57,1.0,0.0
200,0.01,5,False,1.0,0.0,57_4_1,200,200,2,2,-0.4727996396502805,57,1.0,0.0
300,0.01,5,False,2.0,0.0,57_4_2,300,300,1,2,-0.17645335816678542,57,1.0,0.0
400,0.01,5,False,2.0,0.0,57_4_3,400,400,3,1,-0.39685425491540105,57,1.0,0.0
500,0.01,5,False,3.0,0.0,57_4_4,500,500,3,5,-0.30059591818466436,57,1.0,0.0
600,0.01,5,False,4.0,0.0,57_4_5,600,600,6,7,-0.39612571557368964,57,1.0,0.0
700,0.01,5,False,8.0,0.0,57_4_6,700,700,5,15,-0.2124206725384689,57,1.0,0.0
800,0.01,5,False,14.0,0.0,57_4_7,800,800,10,7,-0.23444060966543004,57,1.0,0.0
900,0.01,5,False,8.0,0.0,57_4_8,900,900,6,10,-0.2434645778263378,57,1.0,0.0
1000,0.01,5,False,11.0,0.0,57_4_9,1000,1000,10,9,-0.28080866539757054,57,1.0,0.0
100,0.01,5,False,1.0,0.0,58_0_0,100,100,1,0,-0.2988639339074734,58,1.0,0.0
200,0.01,5,False,2.0,0.0,58_0_1,200,200,1,3,-0.1771785175705589,58,1.0,0.0
300,0.01,5,False,2.0,0.0,58_0_2,300,300,0,4,0.11987345483683635,58,1.0,0.0
400,0.01,5,False,3.0,0.0,58_0_3,400,400,4,3,-0.36670828271323,58,1.0,0.0
500,0.01,5,False,2.0,0.0,58_0_4,500,500,6,9,-0.5929912696456968,58,1.0,0.0
600,0.01,5,False,7.0,0.0,58_0_5,600,600,6,6,-0.2688483643064877,58,1.0,0.0
700,0.01,5,False,8.0,0.0,58_0_6,700,700,12,9,-0.39606368889768795,58,1.0,0.0
800,0.01,5,False,4.0,0.0,58_0_7,800,800,11,5,-0.5708995039683489,58,1.0,0.0
900,0.01,5,False,12.0,0.0,58_0_8,900,900,6,11,-0.17731153637025382,58,1.0,0.0
1000,0.01,5,False,13.0,0.0,58_0_9,1000,1000,11,7,-0.2663208446388348,58,1.0,0.0
100,0.01,5,False,1.0,0.0,58_1_0,100,100,1,1,-0.29886393390747373,58,1.0,0.0
200,0.01,5,False,1.0,0.0,58_1_1,200,200,0,2,-0.002160754346975333,58,1.0,0.0
300,0.01,5,False,1.0,0.0,58_1_2,300,300,2,3,-0.47351703489464037,58,1.0,0.0
400,0.01,5,False,4.0,0.0,58_1_3,400,400,4,3,-0.30048746657168596,58,1.0,0.0
500,0.01,5,False,5.0,0.0,58_1_4,500,500,7,7,-0.3783784014665247,58,1.0,0.0
600,0.01,5,False,6.0,0.0,58_1_5,600,600,13,1,-0.49938623353558076,58,1.0,0.0
700,0.01,5,False,4.0,0.0,58_1_6,700,700,8,10,-0.47339263548883087,58,1.0,0.0
800,0.01,5,False,6.0,0.0,58_1_7,800,800,10,5,-0.4246047902116947,58,1.0,0.0
900,0.01,5,False,10.0,0.0,58_1_8,900,900,12,8,-0.34174300119491485,58,1.0,0.0
1000,0.01,5,False,14.0,0.0,58_1_9,1000,1000,11,17,-0.25244218312405803,58,1.0,0.0
100,0.01,5,False,0.0,0.0,58_2_0,100,100,1,1,-2.004257190751136,58,0.0,0.0
200,0.01,5,False,3.0,0.0,58_2_1,200,200,6,1,-0.4738429636728152,58,1.0,0.0
300,0.01,5,False,0.0,0.0,58_2_2,300,300,4,7,-1.8743187393666845,58,0.0,0.0
400,0.01,5,False,7.0,0.0,58_2_3,400,400,4,1,-0.1962218254935565,58,1.0,0.0
500,0.01,5,False,5.0,0.0,58_2_4,500,500,6,0,-0.3419011370804874,58,1.0,0.0
600,0.01,5,False,6.0,0.0,58_2_5,600,600,8,2,-0.36725020954862575,58,1.0,0.0
700,0.01,5,False,11.0,0.0,58_2_6,700,700,5,2,-0.16292952236796898,58,1.0,0.0
800,0.01,5,False,9.0,0.0,58_2_7,800,800,10,5,-0.3240571066315023,58,1.0,0.0
900,0.01,5,False,10.0,0.0,58_2_8,900,900,9,11,-0.27880446100709766,58,1.0,0.0
1000,0.01,5,False,12.0,0.0,58_2_9,1000,1000,8,10,-0.22243504301756012,58,1.0,0.0
100,0.01,5,False,0.0,0.0,58_3_0,100,100,0,0,-2.307464105669391,58,0.0,0.0
200,0.01,5,False,5.0,0.0,58_3_1,200,200,2,2,-0.14701757407185026,58,1.0,0.0
300,0.01,5,False,6.0,0.0,58_3_2,300,300,4,2,-0.221857361819659,58,1.0,0.0
400,0.01,5,False,5.0,0.0,58_3_3,400,400,3,1,-0.2040141718687235,58,1.0,0.0
500,0.01,5,False,3.0,0.0,58_3_4,500,500,7,7,-0.5178088733803765,58,1.0,0.0
600,0.01,5,False,6.0,0.0,58_3_5,600,600,7,4,-0.3351265633447002,58,1.0,0.0
700,0.01,5,False,8.0,0.0,58_3_6,700,700,9,2,-0.32693142733794567,58,1.0,0.0
800,0.01,5,False,11.0,0.0,58_3_7,800,800,4,8,-0.07298343195015253,58,1.0,0.0
900,0.01,5,False,8.0,0.0,58_3_8,900,900,9,8,-0.32684439824997247,58,1.0,0.0
1000,0.01,5,False,10.0,0.0,58_3_9,1000,1000,11,8,-0.32180513437040226,58,1.0,0.0
100,0.01,5,False,1.0,0.0,58_4_0,100,100,2,1,-0.47065393484813345,58,1.0,0.0
200,0.01,5,False,4.0,0.0,58_4_1,200,200,2,1,-0.17609960801462332,58,1.0,0.0
300,0.01,5,False,5.0,0.0,58_4_2,300,300,5,2,-0.3003067740448853,58,1.0,0.0
400,0.01,5,False,4.0,0.0,58_4_3,400,400,2,3,-0.17663859460025305,58,1.0,0.0
500,0.01,5,False,4.0,0.0,58_4_4,500,500,4,4,-0.3005959181846624,58,1.0,0.0
600,0.01,5,False,4.0,0.0,58_4_5,600,600,4,5,-0.3006682343086998,58,1.0,0.0
700,0.01,5,False,7.0,0.0,58_4_6,700,700,5,7,-0.2344868373800031,58,1.0,0.0
800,0.01,5,False,11.0,0.0,58_4_7,800,800,13,11,-0.33794788203848314,58,1.0,0.0
900,0.01,5,False,11.0,0.0,58_4_8,900,900,11,13,-0.30078878794775205,58,1.0,0.0
1000,0.01,5,False,5.0,0.0,58_4_9,1000,1000,6,9,-0.3417699817216089,58,1.0,0.0
100,0.01,5,True,6.0,5.0,59_0_0,100,100,0,1,0.9815905928741635,59,1.0,0.0
200,0.01,5,True,11.0,10.0,59_0_1,200,200,3,1,0.2286332284485274,59,1.0,0.0
300,0.01,5,True,19.0,15.0,59_0_2,300,300,3,5,1.78134714950023,59,1.0,0.0
400,0.01,5,True,28.0,20.0,59_0_3,400,400,7,4,1.8049313894473589,59,1.0,0.0
500,0.01,5,True,31.0,25.0,59_0_4,500,500,8,6,1.9747313794955987,59,1.0,0.0
600,0.01,5,True,38.0,30.0,59_0_5,600,600,7,4,3.884077343552348,59,1.0,0.0
700,0.01,5,True,44.0,35.0,59_0_6,700,700,8,6,4.708175565655688,59,1.0,0.0
800,0.01,5,True,45.0,40.0,59_0_7,800,800,10,9,3.9467281093590887,59,1.0,0.0
900,0.01,5,True,54.0,45.0,59_0_8,900,900,5,6,9.053512299389208,59,1.0,0.0
